eps,min_samples,adjusted_rand_index,normalized_mutual_info,silhouette_score,n_clusters_detected,n_noise_points
0.6295742476838696,5,0.0046263739555217655,0.056470067302661256,-0.04679303280007962,4,74
0.6667543745093817,5,0.004256606017179951,0.03962587176756271,-0.18528347102285322,4,60
0.7385101447023724,5,0.0021820961357589767,0.049075353700550786,0.09176449329229018,4,46
0.8544600197535941,5,0.004288294772581515,0.0593037052212807,0.112149421326966,4,29
0.9607611440251655,5,0.00798575022279387,0.055558827055745816,0.3293881439232442,2,14
1.0257352102034234,5,0.007564145510707796,0.05582850102649941,0.3279379568178741,2,11
1.2042546431465788,5,-8.648574582611218e-05,0.0027207738331351647,0.3793227030780269,1,7
1.4498613237521571,5,1.8324996376231967e-07,0.005103143763638885,0.3053201241772113,1,1
